batch,seqlen,method,rep,ms,tokens_per_s
1,2048,paged_minimal,35,0.25833600759506226,3870.9276701662307
1,2048,sdpa_contig,36,0.030880000442266464,32383.419225320584
1,2048,paged_minimal,36,0.25545600056648254,3914.5684492925016
1,2048,sdpa_contig,37,0.03145600110292435,31790.436321768622
1,2048,paged_minimal,37,0.2553600072860718,3916.0399885160227
1,2048,sdpa_contig,38,0.030912000685930252,32349.89576249443
1,2048,paged_minimal,38,0.25484800338745117,3923.9075319718218
1,2048,sdpa_contig,39,0.03110400028526783,32150.205466453852
1,2048,paged_minimal,39,0.2548159956932068,3924.4004179548424
1,2048,sdpa_contig,40,0.03139200061559677,31855.24912047692
1,2048,paged_minimal,40,0.2537280023097992,3941.2283661895963
1,2048,sdpa_contig,41,0.03155200183391571,31693.710125393227
1,2048,paged_minimal,41,0.2537600100040436,3940.7312443913656
1,2048,sdpa_contig,42,0.03190400078892708,31344.031321208782
1,2048,paged_minimal,42,0.25731199979782104,3886.332548756897
1,2048,sdpa_contig,43,0.03161599859595299,31629.556060519473
1,2048,paged_minimal,43,0.2559039890766144,3907.7155600752
1,2048,sdpa_contig,44,0.03129599988460541,31952.965352990777
1,2048,paged_minimal,44,0.25433599948883057,3931.8067517371487
1,2048,sdpa_contig,45,0.03142400085926056,31822.809720465717
1,2048,paged_minimal,45,0.25593599677085876,3907.2268559991066
1,2048,sdpa_contig,46,0.03814399987459183,26216.44303921341
1,2048,paged_minimal,46,0.2540479898452759,3936.2641704389594
1,2048,sdpa_contig,47,0.04342399910092354,23028.740344155267
1,2048,paged_minimal,47,0.25308799743652344,3951.1948813408594
1,2048,sdpa_contig,48,0.036448001861572266,27436.346272093357
1,2048,paged_minimal,48,0.260672003030777,3836.238600130495
1,2048,sdpa_contig,49,0.03174399957060814,31502.01655515088
1,2048,paged_minimal,49,0.25628799200057983,3901.8605288293707
1,2048,sdpa_contig,50,0.03830400109291077,26106.933256773485
1,2048,paged_minimal,50,0.25417599081993103,3934.281899616719
1,2048,sdpa_contig,51,0.041760001331567764,23946.35938969827
1,2048,paged_minimal,51,0.255295991897583,3917.021934293311
1,2048,sdpa_contig,52,0.0469760000705719,21287.465908074402
1,2048,paged_minimal,52,0.25567999482154846,3911.1390028693827
1,2048,sdpa_contig,53,0.03747199848294258,26686.59373625894
1,2048,paged_minimal,53,0.2542079985141754,3933.786528531426
1,2048,sdpa_contig,54,0.043455999344587326,23011.782379469205
1,2048,paged_minimal,54,0.2534080147743225,3946.2050988820133
1,2048,sdpa_contig,55,0.03359999880194664,29761.90582310569
1,2048,paged_minimal,55,0.25811201333999634,3874.286930933186
1,2048,sdpa_contig,56,0.03152000159025192,31725.886724233744
1,2048,paged_minimal,56,0.25407999753952026,3935.768300078236
1,2048,sdpa_contig,57,0.03203200176358223,31218.779499972377
1,2048,paged_minimal,57,0.2542400062084198,3933.291282176198
1,2048,sdpa_contig,58,0.030751999467611313,32518.210760676622
1,2048,paged_minimal,58,0.2545599937438965,3928.347048146393
1,2048,sdpa_contig,59,0.03081599995493889,32450.675021490897
1,2048,paged_minimal,59,0.2552320063114166,3918.0039151510978
1,2048,sdpa_contig,60,0.03145600110292435,31790.436321768622
1,2048,paged_minimal,60,0.25385600328445435,3939.2410936189904
1,2048,sdpa_contig,61,0.0318400003015995,31407.03487838109
1,2048,paged_minimal,61,0.25388801097869873,3938.744472986951
1,2048,sdpa_contig,62,0.03139200061559677,31855.24912047692
